3298.680	472.2054	2.9726
3301.060	466.8182	3.4446
3303.440	464.6780	3.2051
3305.820	467.4720	2.7237
3308.200	467.1942	2.6403
3310.580	464.4724	2.9236
3312.960	466.1087	2.8725
3315.340	465.4223	2.8688
3317.720	462.5990	2.9510
3320.100	458.8231	3.4210
3322.480	457.7953	2.8270
3324.860	455.8250	2.5425
3327.240	450.6339	2.5601
3329.620	448.0973	2.4401
3332.000	447.4034	2.7444
3334.380	448.8837	2.5779
3336.760	450.2445	2.4630
3339.140	447.9670	2.4240
3341.520	442.0777	2.3294
3343.900	439.4151	2.4274
3346.280	444.6163	2.1446
3348.660	449.5601	2.5295
3351.040	442.8683	2.2893
3353.420	428.5820	2.5050
3355.800	423.1365	2.9939
3358.180	427.9261	2.7471
3360.560	437.1313	2.9830
3362.940	436.1068	2.4109
3365.320	429.3525	2.5328
3367.700	429.2227	2.4193
3370.080	431.8544	2.5131
3372.460	432.6312	2.4509
3374.840	434.3977	2.4723
3377.220	432.2523	2.9780
3379.600	436.3071	1.9589
3381.980	437.1536	2.0084
3384.360	435.9272	2.2061
3386.740	431.5379	2.5864
3389.120	430.5942	2.3250
3391.500	430.1834	2.1630
3393.880	431.6259	2.4986
3396.260	431.2800	2.1130
3398.640	427.4659	2.6545
3401.020	425.3482	2.8008
3403.400	425.6136	2.1776
3405.780	424.2497	2.0367
3408.160	424.2209	1.8213
3410.540	424.8052	1.9378
3412.920	421.3720	2.2148
3415.300	420.2845	2.0897
3417.680	416.8632	2.2980
3420.060	416.5551	2.5418
3422.440	417.6994	2.2297
3424.820	419.7193	1.8011
3427.200	417.7475	1.8469
3429.580	415.0240	2.2951
3431.960	411.8495	2.5112
3434.340	410.1341	2.4502
3436.720	407.3228	2.5369
3439.100	407.3740	2.2768
3441.480	408.1246	2.3536
3443.860	401.7168	2.1949
3446.240	395.8278	1.8440
3448.620	393.7661	2.3426
3451.000	397.2447	2.3059
3453.380	399.3925	2.2208
3455.760	400.2371	2.0483
3458.140	402.5744	1.7900
3460.520	402.6077	1.8946
3462.900	402.2083	1.8845
3465.280	398.9332	2.4954
3467.660	397.3460	2.2722
3470.040	395.7656	2.4643
3472.420	396.6065	2.0681
3474.800	396.7873	1.9141
3477.180	392.2455	2.2131
3479.560	386.2688	2.5887
3481.940	385.1531	2.2713
3484.320	385.7543	1.9960
3486.700	385.0043	2.0998
3489.080	387.6053	1.8899
3491.460	388.1245	2.0121
3493.840	386.0388	1.7403
3496.220	383.7755	1.8589
3498.600	382.2369	1.7227
3500.980	378.6833	2.1357
3503.360	376.9683	2.2728
3505.740	379.0588	2.0809
3508.120	377.7634	1.8172
3510.500	375.1194	1.7319
3512.880	373.7368	1.7553
3515.260	374.9973	1.7815
3517.640	377.6007	1.5797
3520.020	376.6216	1.6168
3522.400	376.5290	1.7892
3524.780	376.0728	2.4420
3527.160	373.0934	1.6251
3529.540	370.8135	1.5864
3531.920	370.3667	1.7072
3534.300	370.0103	1.5935
3536.680	368.3221	1.5826
3539.060	367.0175	1.6039
3541.440	366.5088	1.7603
3543.820	365.8104	1.8353
3546.200	364.7332	2.0267
3548.580	363.4573	1.8247
3550.960	360.1043	1.8772
3553.340	356.9602	1.8740
3555.720	354.6561	1.9714
3558.100	355.0285	1.9808
3560.480	357.5852	1.8473
3562.860	360.3072	1.6408
3565.240	360.3898	1.6783
3567.620	360.8244	1.5139
3570.000	357.3389	1.9521
3572.380	357.1111	1.6432
3574.760	355.6633	1.6552
3577.140	352.8357	1.7464
3579.520	353.3432	1.8165
3581.900	348.9338	1.7448
3584.280	342.9816	1.7667
3586.660	338.4416	1.6760
3589.040	339.3504	1.5797
3591.420	341.7799	1.7127
3593.800	343.3496	2.1174
3596.180	345.7771	2.2371
3598.560	347.4263	2.0480
3600.940	348.8580	1.6589
3603.320	348.6249	1.5631
3605.700	350.2448	1.6440
3608.080	346.2652	1.4709
3610.460	335.9394	1.7492
3612.840	326.3367	2.0897
3615.220	330.8717	1.9434
3617.600	341.6336	1.4428
3619.980	342.8225	1.7933
3622.360	341.0651	1.6578
3624.740	335.5286	2.1958
3627.120	328.9952	2.0753
3629.500	321.3618	1.7088
3631.880	313.8771	1.7846
3634.260	310.6119	1.6753
3636.640	313.3353	1.6373
3639.020	320.9753	1.5512
3641.400	328.5849	1.5423
3643.780	331.3839	1.5711
3646.160	333.2660	1.4806
3648.540	333.8816	1.5742
3650.920	332.4682	1.3351
3653.300	332.1934	1.6522
3655.680	333.3966	1.6646
3658.060	334.0409	1.5645
3660.440	334.2999	1.3830
3662.820	333.1535	1.3194
3665.200	332.7102	1.3848
3667.580	332.8346	1.3951
3669.960	331.9015	1.5533
3672.340	330.1545	1.8486
3674.720	329.3680	1.6378
3677.100	328.1220	1.5239
3679.480	328.8772	1.4101
3681.860	328.4439	1.4768
3684.240	326.4321	1.5361
3686.620	325.2270	1.5828
3689.000	322.6602	1.5652
3691.380	319.6675	1.5507
3693.760	313.9461	1.5718
3696.140	310.4710	1.4914
3698.520	302.4271	1.4680
3700.900	288.0589	1.8477
3703.280	274.6312	1.4570
3705.660	274.4181	1.3439
3708.040	285.5815	1.2047
3710.420	293.5277	1.3668
3712.800	297.8608	1.5684
3715.180	303.7705	1.7627
3717.560	309.6721	1.4153
3719.940	313.4758	1.7421
3722.320	313.3919	1.3829
3724.700	311.5354	1.5428
3727.080	311.4254	1.7501
3729.460	313.1199	1.6567
3731.840	308.8638	1.7972
3734.220	305.6918	1.6920
3736.600	307.6331	1.3584
3738.980	308.1370	1.9639
3741.360	309.9521	1.8831
3743.740	311.9103	1.2917
3746.120	308.1211	1.4387
3748.500	303.9984	1.5412
3750.880	303.8114	1.6130
3753.260	302.9077	2.4150
3755.640	301.6459	1.7630
3758.020	304.5365	1.2520
3760.400	304.0758	1.2495
3762.780	302.3698	1.3913
3765.160	302.1517	1.3563
3767.540	300.5237	1.3261
3769.920	296.2870	1.3806
3772.300	294.9986	1.3382
3774.680	298.2689	1.2496
3777.060	300.2442	1.2163
3779.440	301.4895	1.1525
3781.820	301.5869	1.2334
3784.200	300.7832	1.2548
3786.580	298.7993	1.4629
3788.960	298.4364	1.2189
3791.340	294.2774	1.3142
3793.720	286.8301	1.3252
3796.100	283.3530	1.4140
3798.480	284.2692	1.3197
3800.860	287.3199	1.2188
3803.240	286.6566	1.2348
3805.620	284.9136	1.3778
3808.000	284.0945	1.1440
3810.380	280.7407	1.3046
3812.760	272.2252	1.3092
3815.140	256.6525	1.5129
3817.520	238.2966	1.4164
3819.900	231.3256	1.3845
3822.280	245.5025	1.2146
3824.660	261.8118	1.0193
3827.040	270.8106	1.0506
3829.420	271.8419	1.0275
3831.800	269.2087	1.0654
3834.180	266.4439	1.2350
3836.560	267.2959	1.1563
3838.940	270.4999	1.2690
3841.320	275.2737	1.1059
3843.700	277.4911	1.6387
3846.080	280.0771	1.6444
3848.460	283.8732	1.3415
3850.840	285.8704	1.2550
3853.220	287.2988	1.1564
3855.600	287.5445	1.0718
3857.980	287.8482	1.2456
3860.360	287.2401	1.1703
3862.740	280.6624	1.7867
3865.120	273.8019	1.7656
3867.500	269.7512	1.2366
3869.880	270.5295	1.2878
3872.260	274.5807	1.0283
3874.640	275.8634	1.1404
3877.020	274.4605	1.0970
3879.400	271.4802	1.1683
3881.780	267.0942	1.1930
3884.160	258.0550	1.2043
3886.540	244.6391	1.2530
3888.920	236.1796	1.2178
3891.300	243.4981	0.9185
3893.680	254.4024	1.0344
3896.060	262.2378	1.2012
3898.440	267.7497	1.0169
3900.820	271.5650	0.9771
3903.200	273.9322	0.9556
3905.580	274.5797	0.9700
3907.960	275.8332	1.0696
3910.340	275.2072	1.3609
3912.720	274.4067	1.4627
3915.100	272.5265	1.3826
3917.480	270.9518	1.2520
3919.860	268.9109	1.2529
3922.240	266.1715	1.2770
3924.620	265.9920	1.2551
3927.000	267.4010	1.5151
3929.380	266.7578	1.4579
3931.760	264.3861	2.4083
3934.140	265.1812	2.5116
3936.520	263.4956	1.7217
3938.900	261.6614	1.4309
3941.280	262.1629	1.3006
3943.660	264.2088	1.5122
3946.040	266.2308	1.1255
3948.420	264.5906	1.3133
3950.800	262.1827	1.3548
3953.180	260.0828	1.4393
3955.560	256.1624	1.3050
3957.940	252.4072	1.3785
3960.320	245.8563	1.4154
3962.700	234.8091	1.2776
3965.080	221.4837	1.5308
3967.460	215.4420	1.9661
3969.840	214.3455	2.0372
3972.220	217.5885	1.1596
3974.600	226.5397	1.2544
3976.980	235.3302	1.3276
3979.360	240.5863	1.5636
3981.740	246.0726	1.6133
3984.120	251.4652	1.1934
3986.500	253.4992	1.1023
3988.880	254.0444	1.2110
3991.260	253.5398	1.1834
3993.640	251.5826	1.1023
3996.020	248.7801	1.0990
3998.400	247.4276	1.0820
4000.780	245.3809	1.1394
4003.160	242.2691	1.1729
4005.540	239.8428	1.0538
4007.920	238.5121	0.9095
4010.300	237.5669	0.9861
4012.680	237.9357	0.9729
4015.060	237.2821	0.9251
4017.440	233.5018	0.8249
4019.820	224.5806	0.9141
4022.200	207.7918	1.0467
4024.580	189.1350	1.0757
4026.960	185.9569	0.8515
4029.340	201.6985	0.7615
4031.720	218.7236	0.6947
4034.100	229.5621	0.7417
4036.480	235.3383	0.8330
4038.860	237.3975	0.9399
4041.240	236.8268	0.9151
4043.620	236.9996	1.0051
4046.000	238.7673	0.8500
4048.380	241.6657	0.9041
4050.760	242.9674	1.0014
4053.140	243.5215	0.9543
4055.520	243.1071	0.9211
4057.900	241.9131	0.9255
4060.280	241.3089	0.8945
4062.660	241.8136	0.8568
4065.040	240.8810	0.8899
4067.420	239.4093	0.9221
4069.800	237.9731	0.9682
4072.180	236.9416	0.9817
4074.560	236.0864	0.9756
4076.940	234.5720	0.9942
4079.320	232.0653	0.9541
4081.700	230.7327	0.9274
4084.080	229.4068	0.9172
4086.460	225.5625	0.9890
4088.840	219.7241	1.0392
4091.220	216.5843	0.9942
4093.600	211.4894	0.9889
4095.980	199.9425	1.0711
4098.360	185.3863	1.2195
4100.740	175.6998	1.2033
4103.120	177.7881	0.9206
4105.500	189.1747	0.8209
4107.880	201.4140	0.7880
4110.260	210.4257	0.8060
4112.640	215.3677	0.8051
4115.020	215.8611	0.8274
4117.400	214.3411	0.8211
4119.780	210.6526	0.8309
4122.160	211.8043	0.7885
4124.540	218.7771	0.9154
4126.920	224.0004	0.9150
4129.300	223.6471	0.8647
4131.680	221.8341	0.9010
4134.060	219.3423	0.9182
4136.440	215.2123	0.9329
4138.820	210.2101	0.8964
4141.200	204.0384	0.9490
4143.580	200.1258	0.8747
4145.960	201.7391	0.7364
4148.340	208.8821	0.8167
4150.720	215.7935	0.8790
4153.100	219.4978	0.8672
4155.480	221.4855	0.9155
4157.860	222.0411	0.9009
4160.240	221.8459	0.9086
4162.620	219.9587	0.9605
4165.000	218.6732	0.8927
4167.380	217.2514	0.9059
4169.760	216.3949	0.7448
4172.140	214.9110	0.8382
4174.520	214.3964	0.8833
4176.900	212.8738	0.7593
4179.280	212.1175	0.7963
4181.660	212.2429	0.6963
4184.040	213.0408	0.7422
4186.420	212.7124	0.8151
4188.800	211.6145	0.9022
4191.180	210.1588	1.0025
4193.560	207.9800	0.8649
4195.940	205.1026	0.9029
4198.320	203.7634	0.9714
4200.700	203.4996	0.8760
4203.080	204.0167	0.7701
4205.460	203.9754	0.8112
4207.840	204.7783	0.7376
4210.220	205.3649	0.7873
4212.600	205.4746	0.8078
4214.980	207.0672	0.8214
4217.360	208.0861	0.7411
4219.740	207.3982	0.7948
4222.120	208.3987	0.7086
4224.500	209.0531	1.0353
4226.880	207.0479	0.7512
4229.260	206.1459	0.7365
4231.640	205.5343	0.9754
4234.020	205.7419	0.8207
4236.400	204.7831	0.7311
4238.780	203.2989	0.7227
4241.160	201.9777	0.7575
4243.540	202.5024	0.7787
4245.920	204.5176	0.7522
4248.300	205.0532	0.7919
4250.680	205.0560	0.7967
4253.060	203.7838	0.7581
4255.440	203.3101	0.7928
4257.820	204.3968	0.7559
4260.200	204.2319	0.7621
4262.580	203.7417	0.7820
4264.960	203.0956	0.8331
4267.340	202.6104	0.8090
4269.720	202.2627	0.8159
4272.100	201.9605	0.8845
4274.480	200.9592	0.7533
4276.860	200.3235	0.7460
4279.240	199.0441	0.7686
4281.620	197.4506	0.7455
4284.000	195.2583	0.7780
4286.380	193.5859	0.7664
4288.760	191.8423	0.8257
4291.140	191.1653	0.7424
4293.520	192.6337	0.8016
4295.900	194.2260	0.8341
4298.280	194.9956	0.8535
4300.660	194.7798	0.7956
4303.040	193.5609	0.7669
4305.420	193.0379	0.7033
4307.800	193.4948	0.8918
4310.180	192.3596	1.0130
4312.560	189.8400	0.8075
4314.940	188.2405	0.8807
4317.320	185.4165	1.1721
4319.700	184.3163	0.9440
4322.080	182.9185	0.7954
4324.460	180.7362	0.9184
4326.840	176.8041	0.7564
4329.220	172.7137	0.7691
4331.600	168.4601	0.8783
4333.980	162.7317	0.8205
4336.360	153.1763	0.8665
4338.740	143.3459	1.0684
4341.120	139.6626	0.9160
4343.500	145.7317	0.6280
4345.880	156.2315	0.6240
4348.260	164.7551	0.5955
4350.640	170.7757	0.6259
4353.020	174.5846	0.6138
